	sentence	named_entity	rank
1672	The ‘wall of shame’, which hides the Maré favela.	"[{""text"": ""Mar\u00e9"", ""type"": ""GPE"", ""start"": 37, ""end"": 41, ""cms"": null}]"	3
1673	Photograph: LightRocket via Getty/Brazil Photos  1 August –  Daiene Mendes in Alemão  Over the past 48 days, I have counted at least 25 days of gunfights, two residents have died, and another five, including two police, have been injured.	"[{""text"": ""LightRocket"", ""type"": ""ORG"", ""start"": 12, ""end"": 23, ""cms"": null}, {""text"": ""1 August"", ""type"": ""DATE"", ""start"": 49, ""end"": 57, ""cms"": null}, {""text"": ""Daiene Mendes"", ""type"": ""PERSON"", ""start"": 61, ""end"": 74, ""cms"": null}, {""text"": ""Alem\u00e3o"", ""type"": ""GPE"", ""start"": 78, ""end"": 84, ""cms"": null}, {""text"": ""the past 48 days"", ""type"": ""DATE"", ""start"": 91, ""end"": 107, ""cms"": null}, {""text"": ""at least 25 days"", ""type"": ""DATE"", ""start"": 124, ""end"": 140, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 155, ""end"": 158, ""cms"": null}, {""text"": ""another five"", ""type"": ""CARDINAL"", ""start"": 184, ""end"": 196, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 208, ""end"": 211, ""cms"": null}]"	3
1674	Alemão was better off in the past when it was abandoned by the state.	"[{""text"": ""Alem\u00e3o"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}]"	3
1675	Now, I believe the state looks at us with the eyes of an assassin.	[]	3
1676	 I hope the Olympic Games is over soon because the only legacy I see is repression, militarisation and war.	"[{""text"": ""the Olympic Games"", ""type"": ""EVENT"", ""start"": 8, ""end"": 25, ""cms"": null}]"	3
1677	 	[]	3
1678	'Don’t put your head underwater': visitors warned over Olympics pollution Read more  Thaís Cavalcante in Maré    In the past year, the situation in Maré has become more intense than in previous years and everything indicates that this is because of preparations for the Olympics.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 55, ""end"": 63, ""cms"": null}, {""text"": ""Tha\u00eds Cavalcante"", ""type"": ""PERSON"", ""start"": 85, ""end"": 101, ""cms"": null}, {""text"": ""Mar\u00e9"", ""type"": ""GPE"", ""start"": 105, ""end"": 109, ""cms"": null}, {""text"": ""the past year"", ""type"": ""DATE"", ""start"": 116, ""end"": 129, ""cms"": null}, {""text"": ""Mar\u00e9"", ""type"": ""GPE"", ""start"": 148, ""end"": 152, ""cms"": null}, {""text"": ""previous years"", ""type"": ""DATE"", ""start"": 185, ""end"": 199, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 270, ""end"": 278, ""cms"": null}]"	3
1679	On the one hand, there have been countless police operations.	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 7, ""end"": 10, ""cms"": null}]"	3
1680	On the other, there has been more public investment in local culture.	[]	3
1681	Community journalists have had the opportunity to tell the residents’ side of the favela story, yet the commercial media continues to blacken the name of our communities.	[]	3
1682	 	[]	3
1683	Michel Silva in Rocinha    There is a new subway station near our community, but this should have been built long ago.	"[{""text"": ""Michel Silva"", ""type"": ""PERSON"", ""start"": 0, ""end"": 12, ""cms"": null}, {""text"": ""Rocinha"", ""type"": ""GPE"", ""start"": 16, ""end"": 23, ""cms"": null}]"	3
1684	Apart from that, there may be a short-term boost from tourism.	[]	3
1685	But what happens after the Olympics?	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 27, ""end"": 35, ""cms"": null}]"	3
1686	Many of the subway construction workers are from Rocinha.	"[{""text"": ""Rocinha"", ""type"": ""GPE"", ""start"": 49, ""end"": 56, ""cms"": null}]"	3
1687	Now the project has almost ended, they have been laid off.	[]	3
1688	The building workers union estimates 30,000 people will lose their jobs.	"[{""text"": ""30,000"", ""type"": ""CARDINAL"", ""start"": 37, ""end"": 43, ""cms"": null}]"	3
1689	Meanwhile, the shootings continue.	[]	3
1690	Over the past year, five residents have been killed and 14 wounded in shootings or violence.	"[{""text"": ""the past year"", ""type"": ""DATE"", ""start"": 5, ""end"": 18, ""cms"": null}, {""text"": ""five"", ""type"": ""CARDINAL"", ""start"": 20, ""end"": 24, ""cms"": null}, {""text"": ""14"", ""type"": ""CARDINAL"", ""start"": 56, ""end"": 58, ""cms"": null}]"	3
1691	The government is trying to make the city seem safe for international visitors, but it is not safe for residents.	[]	3
1692	I am glad the Olympics lasts only 17 days.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 14, ""end"": 22, ""cms"": null}, {""text"": ""only 17 days"", ""type"": ""DATE"", ""start"": 29, ""end"": 41, ""cms"": null}]"	3
1693	After that, we need time to put our house in order.	[]	3
1694	1 June  A new month, but the same old soundtrack.	"[{""text"": ""1 June  "", ""type"": ""DATE"", ""start"": 0, ""end"": 8, ""cms"": null}, {""text"": ""A new month"", ""type"": ""DATE"", ""start"": 8, ""end"": 19, ""cms"": null}]"	15
1695	It is almost 11am and the children of the neighbourhood will soon be heading back from school.	"[{""text"": ""almost 11"", ""type"": ""TIME"", ""start"": 6, ""end"": 15, ""cms"": null}, {""text"": ""am"", ""type"": ""TIME"", ""start"": 15, ""end"": 17, ""cms"": null}]"	15
1696	I see their parents head out to collect them.	[]	15
1697	But on the way, their looks turn to apprehension as they enter the street; they look up anxiously at the sound of intense gunfire.	[]	15
1698	This is happening now in the Nova Brasilia favela in the Complexo do Alemão.	"[{""text"": ""Nova Brasilia"", ""type"": ""GPE"", ""start"": 29, ""end"": 42, ""cms"": null}, {""text"": ""the Complexo do Alem\u00e3o"", ""type"": ""FAC"", ""start"": 53, ""end"": 75, ""cms"": null}]"	15
1699	 And, from the window of my little house, I watch the street – sitting at my desk.	[]	15
1700	 	[]	15
1701	From here, I can see the fear in people’s eyes.	[]	15
1702	Nobody knows when or whom the next stray bullet might strike.	[]	15
1703	Our favela has many alleys, so each shot has the potential to find someone sitting at home or walking along the street.	[]	15
1704	The odds are the same.	[]	15
1705	 	[]	15
1706	Among all the comings and goings outside, I notice a child accompanied by someone who appears to be a grandmother.	[]	15
1707	The adult, long accustomed to the sound of gunfire, is walking quietly and steadily towards their destination.	[]	15
1708	The child hurries along, eyes looking up fixedly at their companion.	[]	15
1709	 	[]	15
1710	At every step, there seems to be a burst of gunfire.	[]	15
1711	The child, who looks about six or seven, starts to fire questions at the adult.	"[{""text"": ""six or seven"", ""type"": ""DATE"", ""start"": 27, ""end"": 39, ""cms"": null}]"	15
1712	Has it stopped?	[]	15
1713	Are we done yet?	[]	15
1714	 Daiene Mendes  The same questions pass repeatedly through my head.	"[{""text"": ""Daiene Mendes"", ""type"": ""PERSON"", ""start"": 1, ""end"": 14, ""cms"": null}]"	15
1715	 4 June  I have just seen about 50 heavily armed police in Grota, one of the busiest communities in the Complexo do Alemão.	"[{""text"": ""4 June"", ""type"": ""DATE"", ""start"": 1, ""end"": 7, ""cms"": null}, {""text"": ""about 50"", ""type"": ""CARDINAL"", ""start"": 26, ""end"": 34, ""cms"": null}, {""text"": ""Grota"", ""type"": ""GPE"", ""start"": 59, ""end"": 64, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 66, ""end"": 69, ""cms"": null}, {""text"": ""the Complexo do Alem\u00e3o"", ""type"": ""LOC"", ""start"": 100, ""end"": 122, ""cms"": null}]"	15
1716	In their black uniforms, they stood out in the middle of a small crowd.	[]	15
1717	It is the day of the street market and the street is full of people, families, market-goers, bags and guns.	"[{""text"": ""the day"", ""type"": ""DATE"", ""start"": 6, ""end"": 13, ""cms"": null}]"	15
1718	It could almost be an ordinary day when nothing memorable happens – except that I was woken up by a police helicopter right above my house.	"[{""text"": ""an ordinary day"", ""type"": ""DATE"", ""start"": 19, ""end"": 34, ""cms"": null}]"	15
1719	 It is a scene I have witnessed many times.	[]	15
1720	As if the general atmosphere of terror isn’t enough, a black body wrapped in a sheet is carried out of the favela.	[]	15
1721	It’s strange how the militarisation of one part of the city is acceptable for a certain part of society.	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 39, ""end"": 42, ""cms"": null}]"	15
1722	The police cannot mediate a conflict that it is part of.	[]	15
1723	The UPP [pacifying police unit] project that promised the pacification of the Complexo do Alemão has not worked for favela residents, who now have to live with this daily reality.	"[{""text"": ""UPP"", ""type"": ""ORG"", ""start"": 4, ""end"": 7, ""cms"": null}, {""text"": ""the Complexo do Alem\u00e3o"", ""type"": ""FAC"", ""start"": 74, ""end"": 96, ""cms"": null}]"	15
1724	Every time I leave home, it feels as if three guns are pointed at my head.	"[{""text"": ""three"", ""type"": ""CARDINAL"", ""start"": 40, ""end"": 45, ""cms"": null}]"	15
1725	This has to end.	[]	15
1726	 5 June  Just before the UPP pacification began in Alemão, many families were evicted from their houses.	"[{""text"": ""5 June"", ""type"": ""DATE"", ""start"": 1, ""end"": 7, ""cms"": null}, {""text"": ""UPP"", ""type"": ""ORG"", ""start"": 25, ""end"": 28, ""cms"": null}, {""text"": ""Alem\u00e3o"", ""type"": ""GPE"", ""start"": 51, ""end"": 57, ""cms"": null}]"	15
1727	The government announced that new houses would be built for these registered residents.	[]	15
1728	During the construction process, they received a monthly payment to cover their rent in another part of the city.	"[{""text"": ""monthly"", ""type"": ""DATE"", ""start"": 49, ""end"": 56, ""cms"": null}]"	15
1729	In one of the affected areas – Favelinha da Skol – on one of the only walls left standing amid a mountain of debris, it is just possible to make out the words condemning the former state governor: “[Luiz Fernando] Pezão lied”.	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 3, ""end"": 6, ""cms"": null}, {""text"": ""Favelinha da Skol"", ""type"": ""GPE"", ""start"": 31, ""end"": 48, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 54, ""end"": 57, ""cms"": null}, {""text"": ""Luiz Fernando] Pez\u00e3o"", ""type"": ""PERSON"", ""start"": 199, ""end"": 219, ""cms"": null}]"	15
1730	 The monthly payment that was to have been paid to such residents was cancelled.	"[{""text"": ""monthly"", ""type"": ""DATE"", ""start"": 5, ""end"": 12, ""cms"": null}]"	15
1731	These people have nowhere to live.	[]	15
1732	The government lies to favela residents.	[]	15
1733	It lies, not just when it promises they will live in peace, but when it promises investment in education, basic sanitation and culture.	[]	15
1734	On the eve of new elections, posters and banners will appear, promising better days.  Rio Olympics: view from the favelas – 'Going out to buy bread can cost a life' | Thaís Cavalcante Read more  9 June  Gunfire.    13 June  Gunfire.  19 June  Jogos Olímpicos do Rio: A vista das favelas – 'Porque de legado, eu só vejo repressã' Read more  On television I follow the Olympic torch passing through several cities in Brazil.	"[{""text"": ""better days"", ""type"": ""DATE"", ""start"": 72, ""end"": 83, ""cms"": null}, {""text"": ""Rio Olympics"", ""type"": ""EVENT"", ""start"": 86, ""end"": 98, ""cms"": null}, {""text"": ""Tha\u00eds Cavalcante"", ""type"": ""PERSON"", ""start"": 167, ""end"": 183, ""cms"": null}, {""text"": ""9 June"", ""type"": ""DATE"", ""start"": 195, ""end"": 201, ""cms"": null}, {""text"": ""13 June"", ""type"": ""DATE"", ""start"": 215, ""end"": 222, ""cms"": null}, {""text"": ""19 June"", ""type"": ""DATE"", ""start"": 234, ""end"": 241, ""cms"": null}, {""text"": ""Jogos Ol\u00edmpicos do Rio"", ""type"": ""EVENT"", ""start"": 243, ""end"": 265, ""cms"": null}, {""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 415, ""end"": 421, ""cms"": null}]"	15
1735	Nearer home, there is a major confrontation.	[]	15
1736	Police are everywhere.	[]	15
1737	The atmosphere is horribly tense – I cannot leave the house; the shots are too close.	[]	15
1738	Instead, I wait, hoping that eventually the gunfire will end.	[]	15
1739	 Roseli Jesus had a different fate to me today.	"[{""text"": ""Roseli Jesus"", ""type"": ""PERSON"", ""start"": 1, ""end"": 13, ""cms"": null}, {""text"": ""today"", ""type"": ""DATE"", ""start"": 41, ""end"": 46, ""cms"": null}]"	15
1740	In her 32nd year, she was shot in the back in the community of Fazendinha on the highest point of the hill.	"[{""text"": ""her 32nd year"", ""type"": ""DATE"", ""start"": 3, ""end"": 16, ""cms"": null}, {""text"": ""Fazendinha"", ""type"": ""GPE"", ""start"": 63, ""end"": 73, ""cms"": null}]"	15
1741	She died instantly.	[]	15
1742	Another resident, 19-year-old Luiz Felipe Alves, was shot in the same place and had to be taken to hospital, but he is doing OK.  The police should represent security and guarantee citizens’ rights, but here in Alemão they represent tension and the fear of death.	"[{""text"": ""19-year-old"", ""type"": ""DATE"", ""start"": 18, ""end"": 29, ""cms"": null}, {""text"": ""Luiz Felipe Alves"", ""type"": ""PERSON"", ""start"": 30, ""end"": 47, ""cms"": null}, {""text"": ""Alem\u00e3o"", ""type"": ""GPE"", ""start"": 211, ""end"": 217, ""cms"": null}]"	15
1743	This is because the police enter the favela [accepting that they may] kill.	[]	15
1744	You can see it in the way they look at people, in their tactics, their fear.	[]	15
1745	 The police operation intensified in the run-up to the Olympics, and so did the deaths.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 55, ""end"": 63, ""cms"": null}]"	15
1746	The state looks on the favela as a problem.	[]	15
1747	 	[]	15
1748	Facebook Twitter Pinterest	[]	15
1749	Euler Ribeiro Filho carries the Olympic torch in Manaus, Brazil	"[{""text"": ""Euler Ribeiro Filho"", ""type"": ""PERSON"", ""start"": 0, ""end"": 19, ""cms"": null}, {""text"": ""Manaus"", ""type"": ""GPE"", ""start"": 49, ""end"": 55, ""cms"": null}, {""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 57, ""end"": 63, ""cms"": null}]"	15
1750	Photograph: Raphael Alves/AFP/Getty Images  22 June  A distressing day.	"[{""text"": ""Raphael Alves"", ""type"": ""PERSON"", ""start"": 12, ""end"": 25, ""cms"": null}, {""text"": ""22 June  "", ""type"": ""DATE"", ""start"": 44, ""end"": 53, ""cms"": null}, {""text"": ""A distressing day"", ""type"": ""DATE"", ""start"": 53, ""end"": 70, ""cms"": null}]"	15
1751	I’m at my internship but my phone is buzzing with messages that the Complexo do Alemão is in flames!	"[{""text"": ""the Complexo do Alem\u00e3o"", ""type"": ""FAC"", ""start"": 64, ""end"": 86, ""cms"": null}]"	15
1752	Throughout the day at various locations, people simultaneously report hearing shots.	"[{""text"": ""the day"", ""type"": ""DATE"", ""start"": 11, ""end"": 18, ""cms"": null}]"	15
1753	I do not know how to get home.	[]	15
1754	The clashes and police operations do not follow any schedule, and in this war everyone suffers.	[]	15
1755	 Isabel Martins, 30, is hit by a bullet in the Alvorada community.	"[{""text"": ""Isabel Martins"", ""type"": ""PERSON"", ""start"": 1, ""end"": 15, ""cms"": null}, {""text"": ""30"", ""type"": ""DATE"", ""start"": 17, ""end"": 19, ""cms"": null}, {""text"": ""Alvorada"", ""type"": ""GPE"", ""start"": 47, ""end"": 55, ""cms"": null}]"	15
1756	It wounds her arm.	[]	15
1757	She didn’t realise, but a gunfight was going on there.	[]	15
1758	A policeman was also hit in the thigh in a shoot-out in the neighbourhood of Nova Brasilia, where I live.	"[{""text"": ""Nova Brasilia"", ""type"": ""GPE"", ""start"": 77, ""end"": 90, ""cms"": null}]"	15
1759	 Many people believe the UPP will end soon after the Olympics, but I don’t believe that.	"[{""text"": ""UPP"", ""type"": ""ORG"", ""start"": 25, ""end"": 28, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 53, ""end"": 61, ""cms"": null}]"	15
1760	But I respect this and even think that people have this as a hope, perhaps it gives the community motivation to carry on in the face of so many painful stories.	[]	15
1761	I believe that the most respectful attitude of the government would be to withdraw their forces from Complexo do Alemão, given the almost daily reality that I describe.	"[{""text"": ""Complexo do Alem\u00e3o"", ""type"": ""FAC"", ""start"": 101, ""end"": 119, ""cms"": null}, {""text"": ""daily"", ""type"": ""DATE"", ""start"": 138, ""end"": 143, ""cms"": null}]"	15
1762	The UPP has not worked here.	"[{""text"": ""UPP"", ""type"": ""ORG"", ""start"": 4, ""end"": 7, ""cms"": null}]"	15
1763	Yes, we want policing, but not a policing that sees us residents as targets – [we want] a police who, above all, respect us as citizens.	[]	15
1764	 1 July  I am woken at 7am by shots that sound very close.	"[{""text"": ""1 July"", ""type"": ""DATE"", ""start"": 1, ""end"": 7, ""cms"": null}, {""text"": ""7am"", ""type"": ""TIME"", ""start"": 23, ""end"": 26, ""cms"": null}]"	15
1765	The noise echoes through my little house.	[]	15
1766	At times like this, I think about leaving Alemão.	"[{""text"": ""Alem\u00e3o"", ""type"": ""ORG"", ""start"": 42, ""end"": 48, ""cms"": null}]"	15
1767	But I love living here among my family and childhood friends.	[]	15
1768	I feel happy walking up the main street chatting to the traders.	[]	15
1769	I like the hustle and bustle on every corner and I love joking around with the boys who drive the motorcycle taxis.  Rio Olympics: view from the favelas – 'Overpriced public works leave a bitter taste' | Michel Silva Read more  The moto-taxi drivers are very important to the favela.	"[{""text"": ""Rio Olympics"", ""type"": ""EVENT"", ""start"": 117, ""end"": 129, ""cms"": null}, {""text"": ""Michel Silva"", ""type"": ""PERSON"", ""start"": 204, ""end"": 216, ""cms"": null}]"	15
1770	The streets are narrow and there are no tram lines.	[]	15
1771	The cable car is not really integrated into the community, because the stations are hard to reach, so the only people who use it are those on one side of the top part of the hill, and tourists.	[]	15
1772	 	[]	15
1773	On days when there is shooting, such as now, the whole routine of the favela changes.	"[{""text"": ""days"", ""type"": ""DATE"", ""start"": 3, ""end"": 7, ""cms"": null}]"	15
1774	Besides the tense atmosphere, it is hard for people to return home and sometimes even the moto-taxis stop working because it is too dangerous.	[]	15
1775	Then there is less trade and less money for many families.	[]	15
1776	One way or another, a single bullet has an impact on the routine of the more than 120,000 people who live here.	"[{""text"": ""One"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 3, ""cms"": null}, {""text"": ""more than 120,000"", ""type"": ""CARDINAL"", ""start"": 72, ""end"": 89, ""cms"": null}]"	15
1777	 6 July  	"[{""text"": ""6 July"", ""type"": ""DATE"", ""start"": 1, ""end"": 7, ""cms"": null}]"	15
1778	A mobile phone video of an anxious family in a cable car gondola listening to shots ring out below them in Alemão goes viral.	"[{""text"": ""Alem\u00e3o"", ""type"": ""GPE"", ""start"": 107, ""end"": 113, ""cms"": null}]"	15
1779	The mother, who is there with three children, shows the family’s desperation as the gondola slows down because of the gunfight, making their journey over the danger area even longer.	"[{""text"": ""three"", ""type"": ""CARDINAL"", ""start"": 30, ""end"": 35, ""cms"": null}]"	15
1780	 Facebook Twitter Pinterest	[]	15
1781	A young girl points to bullet holes in the front of her house in the Complexo do Alemão.	"[{""text"": ""the Complexo do Alem\u00e3o"", ""type"": ""FAC"", ""start"": 65, ""end"": 87, ""cms"": null}]"	15
1782	Photograph: Peter Bauza/Alamy  19 July  The last two months have been very tense in Alemão.	"[{""text"": ""Peter Bauza"", ""type"": ""PERSON"", ""start"": 12, ""end"": 23, ""cms"": null}, {""text"": ""19 July"", ""type"": ""DATE"", ""start"": 31, ""end"": 38, ""cms"": null}, {""text"": ""The last two months"", ""type"": ""DATE"", ""start"": 40, ""end"": 59, ""cms"": null}, {""text"": ""Alem\u00e3o"", ""type"": ""GPE"", ""start"": 84, ""end"": 90, ""cms"": null}]"	15
1783	Over the past 48 days I have counted at least 25 days where a gunfight was reported in different communities in Alemão.	"[{""text"": ""the past 48 days"", ""type"": ""DATE"", ""start"": 5, ""end"": 21, ""cms"": null}, {""text"": ""at least 25 days"", ""type"": ""DATE"", ""start"": 37, ""end"": 53, ""cms"": null}, {""text"": ""Alem\u00e3o"", ""type"": ""GPE"", ""start"": 112, ""end"": 118, ""cms"": null}]"	15
1784	Since the beginning of June, two residents have been killed in the shooting and another five, including two police, have been injured.	"[{""text"": ""the beginning of June"", ""type"": ""DATE"", ""start"": 6, ""end"": 27, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 29, ""end"": 32, ""cms"": null}, {""text"": ""five"", ""type"": ""CARDINAL"", ""start"": 88, ""end"": 92, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 104, ""end"": 107, ""cms"": null}]"	15
1785	 My feeling is that Alemão was better off in the past when it was abandoned [by the state].	"[{""text"": ""Alem\u00e3o"", ""type"": ""GPE"", ""start"": 20, ""end"": 26, ""cms"": null}]"	15
1786	Now, I believe the state looks at us with the eyes of an assassin.	[]	15
1787	A common saying among our group of social activists in Alemão goes like this: we ask for public healthcare and the authorities send police.	"[{""text"": ""Alem\u00e3o"", ""type"": ""GPE"", ""start"": 55, ""end"": 61, ""cms"": null}]"	15
1788	We ask for more culture, the government understands “police”.	[]	15
1789	When we ask for better transport so we can reach other parts of the city, the state hears “police”.	[]	15
1790	We ask for peace, but all we get is war.	[]	15
1791	 I hope the Olympic Games are over soon because the only legacy I see is repression, militarisation and war.	"[{""text"": ""the Olympic Games"", ""type"": ""EVENT"", ""start"": 8, ""end"": 25, ""cms"": null}]"	15
1792	It’s time for this to end.	[]	15
1793	Campaign groups have called on the International Olympic Committee to urgently change its host-city contracts to place human rights at their heart, after warning Rio 2016 represented a “huge missed opportunity” to improve the lives of those in the city.	"[{""text"": ""the International Olympic Committee"", ""type"": ""ORG"", ""start"": 31, ""end"": 66, ""cms"": null}, {""text"": ""Rio 2016"", ""type"": ""EVENT"", ""start"": 162, ""end"": 170, ""cms"": null}]"	10
1794	 For Atila Pereira Roque, the director general of Amnesty Brazil, the first Olympics in South America are already a bitter disappointment in terms of delivering on the promises made when the bid was won in 2009.	"[{""text"": ""Atila Pereira Roque"", ""type"": ""PERSON"", ""start"": 5, ""end"": 24, ""cms"": null}, {""text"": ""Amnesty Brazil"", ""type"": ""ORG"", ""start"": 50, ""end"": 64, ""cms"": null}, {""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 70, ""end"": 75, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 76, ""end"": 84, ""cms"": null}, {""text"": ""South America"", ""type"": ""LOC"", ""start"": 88, ""end"": 101, ""cms"": null}, {""text"": ""2009"", ""type"": ""DATE"", ""start"": 206, ""end"": 210, ""cms"": null}]"	10
1795	 “When you have major sporting events they mobilise the society who are happy and excited about having them,” Roque said, recalling the wave of excitement that accompanied the decision to hand Rio the Olympics two years after Brazil hosted the football World Cup.	"[{""text"": ""Roque"", ""type"": ""PERSON"", ""start"": 110, ""end"": 115, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 193, ""end"": 196, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 201, ""end"": 209, ""cms"": null}, {""text"": ""two years"", ""type"": ""DATE"", ""start"": 210, ""end"": 219, ""cms"": null}, {""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 226, ""end"": 232, ""cms"": null}, {""text"": ""the football World Cup"", ""type"": ""EVENT"", ""start"": 240, ""end"": 262, ""cms"": null}]"	10
1796	 How evictions have laid bare Rio’s real Olympic legacy Read more  	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 30, ""end"": 33, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 41, ""end"": 48, ""cms"": null}]"	10
1797	“You mobilise resources, the government has to invest a huge amount.	[]	10
1798	We should channel all this energy and all this resource not only to make sure the facilities and venues are ready, but also to look at how this could actually be used to make progress in terms of human rights and equality – especially in a country like Brazil that has such deep schisms,” he said.	"[{""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 253, ""end"": 259, ""cms"": null}]"	10
1799	Previously he had been speaking at an event where a succession of speakers – including victims of forced relocation and the upsurge in police violence linked to the hosting of major sporting events – lamented the scale of the opportunity missed.	[]	10
1800	 Amid the broader promises loaded on to Rio as they have been on to every other recent Games until they threaten to collapse under their own weight, there was one specific promise that has not been kept.	"[{""text"": ""Rio"", ""type"": ""EVENT"", ""start"": 40, ""end"": 43, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 87, ""end"": 92, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 159, ""end"": 162, ""cms"": null}]"	10
1801	“They explicitly said they would use the Olympics to improve public security and that was not done.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 41, ""end"": 49, ""cms"": null}]"	10
1802	They fell in their usual trap of falling into the usual politics of fear,” Roque said.	"[{""text"": ""Roque"", ""type"": ""PERSON"", ""start"": 75, ""end"": 80, ""cms"": null}]"	10
1803	 	[]	10
1804	“They used it to increase the number of operations, to focus on criminalising a certain group of people instead of using it as an opportunity to change.	[]	10
1805	We see a war against the poor, a war against the favelas, a war against the young black men who live there.	[]	10
1806	It ends up reinforcing all kinds of stereotypes.	[]	10
1807	That’s why I see it as a huge missed opportunity.”	[]	10
1808	 Among a blizzard of statistics, one stood out: since 2009 when Rio got the go-ahead in Copenhagen amid tears of joy and optimism from the then president Lula, and the former footballer Pelé, there have been more than 2,600 police killings in Rio.	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 33, ""end"": 36, ""cms"": null}, {""text"": ""2009"", ""type"": ""DATE"", ""start"": 54, ""end"": 58, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 64, ""end"": 67, ""cms"": null}, {""text"": ""Copenhagen"", ""type"": ""GPE"", ""start"": 88, ""end"": 98, ""cms"": null}, {""text"": ""Lula"", ""type"": ""PERSON"", ""start"": 154, ""end"": 158, ""cms"": null}, {""text"": ""Pel\u00e9"", ""type"": ""PERSON"", ""start"": 186, ""end"": 190, ""cms"": null}, {""text"": ""more than 2,600"", ""type"": ""CARDINAL"", ""start"": 208, ""end"": 223, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 243, ""end"": 246, ""cms"": null}]"	10
1809	 While the Games cannot be a panacea for a city’s problems, the campaign groups under the Sport and Rights Alliance umbrella – Terre des Hommes, Amnesty International, Football Supporters Europe, Human Rights Watch, the International Trade Union Confederation, Transparency International Germany and UNI Global Union – argue that at the least it should not exacerbate them.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 11, ""end"": 16, ""cms"": null}, {""text"": ""Sport and Rights Alliance"", ""type"": ""ORG"", ""start"": 90, ""end"": 115, ""cms"": null}, {""text"": ""Terre des Hommes"", ""type"": ""ORG"", ""start"": 127, ""end"": 143, ""cms"": null}, {""text"": ""Amnesty International"", ""type"": ""ORG"", ""start"": 145, ""end"": 166, ""cms"": null}, {""text"": ""Football Supporters Europe"", ""type"": ""ORG"", ""start"": 168, ""end"": 194, ""cms"": null}, {""text"": ""Human Rights Watch"", ""type"": ""ORG"", ""start"": 196, ""end"": 214, ""cms"": null}, {""text"": ""the International Trade Union Confederation"", ""type"": ""ORG"", ""start"": 216, ""end"": 259, ""cms"": null}, {""text"": ""Transparency International Germany"", ""type"": ""ORG"", ""start"": 261, ""end"": 295, ""cms"": null}, {""text"": ""UNI Global Union"", ""type"": ""ORG"", ""start"": 300, ""end"": 316, ""cms"": null}]"	10
1810	 Yet Amnesty’s Renata Neder said there had been an increase of 103% year-on-year in the number of killings in Rio’s favelas and the upturn was part of a pattern in which periodic attempts to take a long-term approach were short-circuited by the perceived need for a crackdown.	"[{""text"": ""Amnesty"", ""type"": ""ORG"", ""start"": 5, ""end"": 12, ""cms"": null}, {""text"": ""Renata Neder"", ""type"": ""PERSON"", ""start"": 15, ""end"": 27, ""cms"": null}, {""text"": ""103%"", ""type"": ""PERCENT"", ""start"": 63, ""end"": 67, ""cms"": null}, {""text"": ""year"", ""type"": ""DATE"", ""start"": 76, ""end"": 80, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 110, ""end"": 113, ""cms"": null}]"	10
