	sentence	named_entity	rank
5486	It is likely that the covered velodromes in England and Wales will be operating to capacity for much of the time, even when London opens to the public this winter, and experienced racers complain that the influx of uncoached newbies without a club background has caused an increase in accidents.	"[{""text"": ""England"", ""type"": ""GPE"", ""start"": 44, ""end"": 51, ""cms"": null}, {""text"": ""Wales"", ""type"": ""GPE"", ""start"": 56, ""end"": 61, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 124, ""end"": 130, ""cms"": null}, {""text"": ""this winter"", ""type"": ""DATE"", ""start"": 151, ""end"": 162, ""cms"": null}]"	177
5487	The new clubs on the block include a large number of sponsored teams who do not actually promote races.	[]	177
5488	"

Most seriously, however, fatalities among cyclists using Britain's roads rose 10% in 2012."	"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 59, ""end"": 66, ""cms"": null}, {""text"": ""10%"", ""type"": ""PERCENT"", ""start"": 80, ""end"": 83, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 87, ""end"": 91, ""cms"": null}]"	177
5489	Worryingly for the governing body, there have been two deaths of cyclists riding road races this year and one of a road race motorcycle marshal, after a lengthy period without a single fatality.	"[{""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 51, ""end"": 54, ""cms"": null}, {""text"": ""this year"", ""type"": ""DATE"", ""start"": 92, ""end"": 101, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 106, ""end"": 109, ""cms"": null}]"	177
5490	Those statistics imply that the medals and participation statistics have not made the roads any safer for those on two wheels.	"[{""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 115, ""end"": 118, ""cms"": null}]"	177
5491	"

Rowing by James Riach"	"[{""text"": ""James Riach"", ""type"": ""PERSON"", ""start"": 12, ""end"": 23, ""cms"": null}]"	177
5492	"

"	[]	177
5493	The top-funded sport in Britain after a nine-medal haul at the Games, rowing now finds itself trying to create sufficient infrastructure to capitalise on the significant surge in participation at grassroots level.	"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 24, ""end"": 31, ""cms"": null}, {""text"": ""nine"", ""type"": ""CARDINAL"", ""start"": 40, ""end"": 44, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 63, ""end"": 68, ""cms"": null}]"	177
5494	"

UK Sport increased its funding from £27.3m to £32.6m following the remarkable success at Eton Dorney during the Olympics, while Sport England will contribute £8.2m at grassroots level between 2013 and 2017."	"[{""text"": ""27.3"", ""type"": ""MONEY"", ""start"": 39, ""end"": 43, ""cms"": null}, {""text"": ""\u00a332.6m"", ""type"": ""MONEY"", ""start"": 48, ""end"": 54, ""cms"": null}, {""text"": ""Eton Dorney"", ""type"": ""FAC"", ""start"": 91, ""end"": 102, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 114, ""end"": 122, ""cms"": null}, {""text"": ""Sport England"", ""type"": ""ORG"", ""start"": 130, ""end"": 143, ""cms"": null}, {""text"": ""\u00a38.2m"", ""type"": ""MONEY"", ""start"": 160, ""end"": 165, ""cms"": null}, {""text"": ""between 2013 and 2017"", ""type"": ""DATE"", ""start"": 186, ""end"": 207, ""cms"": null}]"	177
5495	"

"	[]	177
5496	Britain's rowers topped the overall standings at this year's World Cup, staged in Sydney, Eton Dorney and Lucerne.	"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""year"", ""type"": ""DATE"", ""start"": 54, ""end"": 58, ""cms"": null}, {""text"": ""World Cup"", ""type"": ""EVENT"", ""start"": 61, ""end"": 70, ""cms"": null}, {""text"": ""Sydney"", ""type"": ""GPE"", ""start"": 82, ""end"": 88, ""cms"": null}, {""text"": ""Eton Dorney"", ""type"": ""GPE"", ""start"": 90, ""end"": 101, ""cms"": null}, {""text"": ""Lucerne"", ""type"": ""GPE"", ""start"": 106, ""end"": 113, ""cms"": null}]"	177
5497	The competition drew in record crowds when returning to the scene of London 2012.	"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 69, ""end"": 80, ""cms"": null}]"	177
5498	"

"	[]	177
5499	Since August last year approximately 11,500 people have bought their first British Rowing membership, with 80,000-90,000 amateurs participating in the sport at least once every week.	"[{""text"": ""August last year"", ""type"": ""DATE"", ""start"": 6, ""end"": 22, ""cms"": null}, {""text"": ""approximately 11,500"", ""type"": ""CARDINAL"", ""start"": 23, ""end"": 43, ""cms"": null}, {""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 69, ""end"": 74, ""cms"": null}, {""text"": ""British Rowing"", ""type"": ""ORG"", ""start"": 75, ""end"": 89, ""cms"": null}, {""text"": ""80,000-90,000"", ""type"": ""CARDINAL"", ""start"": 107, ""end"": 120, ""cms"": null}]"	177
5500	"

British Rowing is attempting to build on the success of the Games by diversifying the places where people can participate."	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 62, ""end"": 67, ""cms"": null}]"	177
5501	The organisation has taken the sport to watersport centres across the country to offer rowing alongside sailing and canoeing, while it has also formed a link with the Sea Cadets and Scouts.	"[{""text"": ""Cadets"", ""type"": ""ORG"", ""start"": 171, ""end"": 177, ""cms"": null}, {""text"": ""Scouts"", ""type"": ""ORG"", ""start"": 182, ""end"": 188, ""cms"": null}]"	177
5502	"

"	[]	177
5503	"In the immediate aftermath of the Olympics, 32,000 people signed up to ""learn to row"" courses across Britain but the challenge is now keeping them in the sport."	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 34, ""end"": 42, ""cms"": null}, {""text"": ""32,000"", ""type"": ""CARDINAL"", ""start"": 44, ""end"": 50, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 101, ""end"": 108, ""cms"": null}]"	177
5504	"

"	[]	177
5505	"Simon Dickie, youth and community manager for British Rowing, says: ""We have got more demand than we are capable of supplying."	"[{""text"": ""Simon Dickie"", ""type"": ""PERSON"", ""start"": 0, ""end"": 12, ""cms"": null}, {""text"": ""British Rowing"", ""type"": ""ORG"", ""start"": 46, ""end"": 60, ""cms"": null}]"	177
5506	Our clubs are reporting massive demand for learn to row courses from kids and adults from all parts of the country.	[]	177
5507	The future looks bright.	[]	177
5508	"

""The most important thing for us is to diversify the range of places where people can go rowing."	[]	177
5509	"There is still work to be done."""	[]	177
5510	"

Female participation has been growing steadily since 2012."	"[{""text"": ""2012"", ""type"": ""DATE"", ""start"": 55, ""end"": 59, ""cms"": null}]"	177
5511	Sport England estimates the number of women rowing at least once a week is 11,000, while British Rowing has particularly focused its attention on attracting more youngsters to the water.	"[{""text"": ""Sport England"", ""type"": ""ORG"", ""start"": 0, ""end"": 13, ""cms"": null}, {""text"": ""11,000"", ""type"": ""CARDINAL"", ""start"": 75, ""end"": 81, ""cms"": null}, {""text"": ""British Rowing"", ""type"": ""ORG"", ""start"": 89, ""end"": 103, ""cms"": null}]"	177
5512	"

Approximately 55% of British Rowing members are under 22, with the organisation hoping that the heroics of Katherine Grainger, below, Anna Watkins et al last year can continue to inspire a generation."	"[{""text"": ""Approximately 55%"", ""type"": ""PERCENT"", ""start"": 2, ""end"": 19, ""cms"": null}, {""text"": ""British Rowing"", ""type"": ""ORG"", ""start"": 23, ""end"": 37, ""cms"": null}, {""text"": ""under 22"", ""type"": ""DATE"", ""start"": 50, ""end"": 58, ""cms"": null}, {""text"": ""Katherine Grainger"", ""type"": ""PERSON"", ""start"": 109, ""end"": 127, ""cms"": null}, {""text"": ""Anna Watkins"", ""type"": ""PERSON"", ""start"": 136, ""end"": 148, ""cms"": null}, {""text"": ""last year"", ""type"": ""DATE"", ""start"": 155, ""end"": 164, ""cms"": null}, {""text"": ""a generation"", ""type"": ""DATE"", ""start"": 189, ""end"": 201, ""cms"": null}]"	177
5513	"

However, while rowing thrives throughout Britain's coastal areas, reaching inner-city youngsters is a challenge that requires more attention, despite work already being done to attract less affluent people to the sport."	"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 43, ""end"": 50, ""cms"": null}]"	177
5514	"

""Cities are a major challenge for rowing, as in a number of other sports,"" Dickie says."	"[{""text"": ""Dickie"", ""type"": ""PERSON"", ""start"": 77, ""end"": 83, ""cms"": null}]"	177
5515	"""If you look at the Lea Rowing Club in Hackney, it is one of the biggest clubs in the UK for participation."	"[{""text"": ""the Lea Rowing Club"", ""type"": ""ORG"", ""start"": 16, ""end"": 35, ""cms"": null}, {""text"": ""Hackney"", ""type"": ""GPE"", ""start"": 39, ""end"": 46, ""cms"": null}, {""text"": ""UK"", ""type"": ""GPE"", ""start"": 86, ""end"": 88, ""cms"": null}]"	177
5516	Some of that is down to their adult programme but a lot of it is down to London Youth Rowing's involvement.	"[{""text"": ""London Youth Rowing's"", ""type"": ""ORG"", ""start"": 73, ""end"": 94, ""cms"": null}]"	177
5517	"We hope more projects like this can prosper.""

Sailing by Steven Morris

The Olympic sailor Annie Lush believes there has been a sea change in the way her sport is seen following the successful 2012 regatta in Weymouth and Portland."	"[{""text"": ""Steven Morris"", ""type"": ""PERSON"", ""start"": 58, ""end"": 71, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""DATE"", ""start"": 77, ""end"": 84, ""cms"": null}, {""text"": ""Annie Lush"", ""type"": ""PERSON"", ""start"": 92, ""end"": 102, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 194, ""end"": 198, ""cms"": null}, {""text"": ""Weymouth"", ""type"": ""GPE"", ""start"": 210, ""end"": 218, ""cms"": null}, {""text"": ""Portland"", ""type"": ""GPE"", ""start"": 223, ""end"": 231, ""cms"": null}]"	177
5518	"

""It used to be that people looked confused when you said you were a sailor."	[]	177
5519	They didn't really know what that meant.	[]	177
5520	Now they do and some even know a bit about the different boats.	[]	177
5521	"London 2012 inspired people but also informed them about our sport."""	"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 0, ""end"": 11, ""cms"": null}]"	177
5522	"

Lush was speaking after a day on the Queen Mary Reservoir in Surrey where she coached not only keen amateur sailors but novices."	"[{""text"": ""Lush"", ""type"": ""PERSON"", ""start"": 2, ""end"": 6, ""cms"": null}, {""text"": ""the Queen Mary Reservoir"", ""type"": ""FAC"", ""start"": 35, ""end"": 59, ""cms"": null}, {""text"": ""Surrey"", ""type"": ""GPE"", ""start"": 63, ""end"": 69, ""cms"": null}]"	177
5523	"""Some had never even been on the water before."	[]	177
5524	"That's really exciting."""	[]	177
5525	"

It has been a decent year for elite British sailing in the post-Ben Ainslie era with proven performers and newcomers turning in good performances in European and world championships."	"[{""text"": ""a decent year"", ""type"": ""DATE"", ""start"": 14, ""end"": 27, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 38, ""end"": 45, ""cms"": null}, {""text"": ""post-Ben Ainslie"", ""type"": ""PERSON"", ""start"": 61, ""end"": 77, ""cms"": null}, {""text"": ""European"", ""type"": ""NORP"", ""start"": 151, ""end"": 159, ""cms"": null}]"	177
5526	"

In the Finn class, which Ainslie, right, dominated, four British sailors – Giles Scott, Andrew Mills, Ed Wright and Mark Andrews – have swept all before them, the start of an almighty scrap for the one GB Finn berth in Rio."	"[{""text"": ""Finn"", ""type"": ""NORP"", ""start"": 9, ""end"": 13, ""cms"": null}, {""text"": ""Ainslie"", ""type"": ""PERSON"", ""start"": 27, ""end"": 34, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 54, ""end"": 58, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 59, ""end"": 66, ""cms"": null}, {""text"": ""Giles Scott"", ""type"": ""PERSON"", ""start"": 77, ""end"": 88, ""cms"": null}, {""text"": ""Andrew Mills"", ""type"": ""PERSON"", ""start"": 90, ""end"": 102, ""cms"": null}, {""text"": ""Ed Wright"", ""type"": ""PERSON"", ""start"": 104, ""end"": 113, ""cms"": null}, {""text"": ""Mark Andrews"", ""type"": ""PERSON"", ""start"": 118, ""end"": 130, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 200, ""end"": 203, ""cms"": null}, {""text"": ""GB"", ""type"": ""ORG"", ""start"": 204, ""end"": 206, ""cms"": null}, {""text"": ""Finn"", ""type"": ""NORP"", ""start"": 207, ""end"": 211, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 221, ""end"": 224, ""cms"": null}]"	177
5527	"

There has been joy for the British windsurfers."	"[{""text"": ""British"", ""type"": ""NORP"", ""start"": 29, ""end"": 36, ""cms"": null}]"	177
5528	Not only has their sport won a reprieve after being dropped from Rio 2016 but Nick Dempsey, the silver medallist at Weymouth, was crowned world champion in Brazil in March.	"[{""text"": ""Rio 2016"", ""type"": ""EVENT"", ""start"": 65, ""end"": 73, ""cms"": null}, {""text"": ""Nick Dempsey"", ""type"": ""PERSON"", ""start"": 78, ""end"": 90, ""cms"": null}, {""text"": ""Weymouth"", ""type"": ""GPE"", ""start"": 116, ""end"": 124, ""cms"": null}, {""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 156, ""end"": 162, ""cms"": null}, {""text"": ""March"", ""type"": ""DATE"", ""start"": 166, ""end"": 171, ""cms"": null}]"	177
5529	"

"	[]	177
5530	They have the financial backing.	[]	177
5531	After Sir Ben and co helped the British sailing team hit their target of five medals last year, UK Sport awarded it £24.5m for the Rio cycle – a slight increase on the £22.9m the team had ahead of Weymouth.	"[{""text"": ""Ben"", ""type"": ""PERSON"", ""start"": 10, ""end"": 13, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 32, ""end"": 39, ""cms"": null}, {""text"": ""five"", ""type"": ""CARDINAL"", ""start"": 73, ""end"": 77, ""cms"": null}, {""text"": ""last year"", ""type"": ""DATE"", ""start"": 85, ""end"": 94, ""cms"": null}, {""text"": ""UK Sport"", ""type"": ""ORG"", ""start"": 96, ""end"": 104, ""cms"": null}, {""text"": ""\u00a324.5m"", ""type"": ""MONEY"", ""start"": 116, ""end"": 122, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 131, ""end"": 134, ""cms"": null}, {""text"": ""\u00a322.9m"", ""type"": ""MONEY"", ""start"": 168, ""end"": 174, ""cms"": null}, {""text"": ""Weymouth"", ""type"": ""GPE"", ""start"": 197, ""end"": 205, ""cms"": null}]"	177
5532	But is Lush right in thinking that grassroots sailing has received a boost since Weymouth?	"[{""text"": ""Lush"", ""type"": ""PERSON"", ""start"": 7, ""end"": 11, ""cms"": null}, {""text"": ""Weymouth"", ""type"": ""GPE"", ""start"": 81, ""end"": 89, ""cms"": null}]"	177
5533	"

According to Sport England's figures, on average 61,400 adults took part in at least half an hour of sailing a week between April 2012 and April this year."	"[{""text"": ""Sport England's"", ""type"": ""ORG"", ""start"": 15, ""end"": 30, ""cms"": null}, {""text"": ""61,400"", ""type"": ""CARDINAL"", ""start"": 51, ""end"": 57, ""cms"": null}, {""text"": ""at least half an hour"", ""type"": ""TIME"", ""start"": 78, ""end"": 99, ""cms"": null}, {""text"": ""between April 2012"", ""type"": ""DATE"", ""start"": 118, ""end"": 136, ""cms"": null}, {""text"": ""April this year"", ""type"": ""DATE"", ""start"": 141, ""end"": 156, ""cms"": null}]"	177
5534	That was an increase on the 56,000 for the previous 12 months.	"[{""text"": ""56,000"", ""type"": ""CARDINAL"", ""start"": 28, ""end"": 34, ""cms"": null}, {""text"": ""the previous 12 months"", ""type"": ""DATE"", ""start"": 39, ""end"": 61, ""cms"": null}]"	177
5535	"

On the face of it, club membership was a little disappointing."	[]	177
5536	The Sport England figures concluded that 44,100 people were active members of a sailing club in the 12 months up to April this year, a decrease from almost 50,000 in October 2011 to October 2012.	"[{""text"": ""Sport England"", ""type"": ""ORG"", ""start"": 4, ""end"": 17, ""cms"": null}, {""text"": ""44,100"", ""type"": ""CARDINAL"", ""start"": 41, ""end"": 47, ""cms"": null}, {""text"": ""the 12 months up to April this year"", ""type"": ""DATE"", ""start"": 96, ""end"": 131, ""cms"": null}, {""text"": ""almost 50,000"", ""type"": ""CARDINAL"", ""start"": 149, ""end"": 162, ""cms"": null}, {""text"": ""October 2011"", ""type"": ""DATE"", ""start"": 166, ""end"": 178, ""cms"": null}, {""text"": ""October 2012"", ""type"": ""DATE"", ""start"": 182, ""end"": 194, ""cms"": null}]"	177
5537	"

"	[]	177
5538	Sport England has reduced the amount of money it is investing in sailing – £9.3m for the next four years (compared with £9.6m for the previous four), of which £5.8m is being spent on the grassroots side.	"[{""text"": ""Sport England"", ""type"": ""ORG"", ""start"": 0, ""end"": 13, ""cms"": null}, {""text"": ""9.3"", ""type"": ""MONEY"", ""start"": 76, ""end"": 79, ""cms"": null}, {""text"": ""m"", ""type"": ""MONEY"", ""start"": 79, ""end"": 80, ""cms"": null}, {""text"": ""the next four years"", ""type"": ""DATE"", ""start"": 85, ""end"": 104, ""cms"": null}, {""text"": ""\u00a39.6m"", ""type"": ""MONEY"", ""start"": 120, ""end"": 125, ""cms"": null}, {""text"": ""the previous four"", ""type"": ""DATE"", ""start"": 130, ""end"": 147, ""cms"": null}, {""text"": ""\u00a35.8m"", ""type"": ""MONEY"", ""start"": 159, ""end"": 164, ""cms"": null}]"	177
5539	"

"	[]	177
5540	The governing body, the Royal Yachting Association, spends that grassroots money on three main schemes.	"[{""text"": ""the Royal Yachting Association"", ""type"": ""ORG"", ""start"": 20, ""end"": 50, ""cms"": null}, {""text"": ""three"", ""type"": ""CARDINAL"", ""start"": 84, ""end"": 89, ""cms"": null}]"	177
5541	Its Onboard programme aims to get young people into sailing and windsurfing.	"[{""text"": ""Onboard"", ""type"": ""PRODUCT"", ""start"": 4, ""end"": 11, ""cms"": null}]"	177
5542	Some 60,000 youngsters took part in that last year, with 8,500 continuing to sail regularly according to the RYA.	"[{""text"": ""Some 60,000"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""that last year"", ""type"": ""DATE"", ""start"": 36, ""end"": 50, ""cms"": null}, {""text"": ""8,500"", ""type"": ""CARDINAL"", ""start"": 57, ""end"": 62, ""cms"": null}, {""text"": ""RYA"", ""type"": ""ORG"", ""start"": 109, ""end"": 112, ""cms"": null}]"	177
5543	The Active Marina scheme is designed to get more adult skippers and crew out and about more often, while its Sailability project builds on the success of GB's Paralympic sailors by attracting more people with disabilities to the sport.	"[{""text"": ""Sailability"", ""type"": ""ORG"", ""start"": 109, ""end"": 120, ""cms"": null}, {""text"": ""GB"", ""type"": ""GPE"", ""start"": 154, ""end"": 156, ""cms"": null}, {""text"": ""Paralympic"", ""type"": ""NORP"", ""start"": 159, ""end"": 169, ""cms"": null}]"	177
5544	"

"	[]	177
5545	Jon White, the RYA sport development manager, says the clubs doing best are those being imaginative, offering extras such as volleyball or mountain biking to make sure there is something for all the family.	"[{""text"": ""Jon White"", ""type"": ""PERSON"", ""start"": 0, ""end"": 9, ""cms"": null}, {""text"": ""RYA"", ""type"": ""ORG"", ""start"": 15, ""end"": 18, ""cms"": null}]"	177
5546	White is also pleased that more people, especially youngsters, are sailing in inner cities such as Manchester and Birmingham.	"[{""text"": ""White"", ""type"": ""PERSON"", ""start"": 0, ""end"": 5, ""cms"": null}, {""text"": ""Manchester"", ""type"": ""GPE"", ""start"": 99, ""end"": 109, ""cms"": null}, {""text"": ""Birmingham"", ""type"": ""GPE"", ""start"": 114, ""end"": 124, ""cms"": null}]"	177
5547	More than 100 sailors from 25 boroughs competed in the London Youth Games regatta in June.	"[{""text"": ""More than 100"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 13, ""cms"": null}, {""text"": ""25"", ""type"": ""CARDINAL"", ""start"": 27, ""end"": 29, ""cms"": null}, {""text"": ""London Youth Games"", ""type"": ""EVENT"", ""start"": 55, ""end"": 73, ""cms"": null}, {""text"": ""June"", ""type"": ""DATE"", ""start"": 85, ""end"": 89, ""cms"": null}]"	177
5548	"""We're positive about the interest London 2012 created but we can't rest on our laurels."""	"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 35, ""end"": 46, ""cms"": null}]"	177
5549	"

Swimming by Owen Gibson

"	"[{""text"": ""Owen Gibson"", ""type"": ""PERSON"", ""start"": 14, ""end"": 25, ""cms"": null}]"	177
5550	"David Sparkes, the chief executive of British Swimming for almost two decades, describes the sport's failure at London 2012 as ""almost like a bereavement""."	"[{""text"": ""David Sparkes"", ""type"": ""PERSON"", ""start"": 0, ""end"": 13, ""cms"": null}, {""text"": ""British Swimming"", ""type"": ""ORG"", ""start"": 38, ""end"": 54, ""cms"": null}, {""text"": ""almost two decades"", ""type"": ""DATE"", ""start"": 59, ""end"": 77, ""cms"": null}, {""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 112, ""end"": 123, ""cms"": null}]"	177
5551	While the rest of Team GB went medal mad, the demoralised and frayed swimmers had only Michael Jamieson's silver and two battling bronze medals for Rebecca Adlington to show for seven years of promises.	"[{""text"": ""Team GB"", ""type"": ""ORG"", ""start"": 18, ""end"": 25, ""cms"": null}, {""text"": ""Michael Jamieson's"", ""type"": ""PERSON"", ""start"": 87, ""end"": 105, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 117, ""end"": 120, ""cms"": null}, {""text"": ""Rebecca Adlington"", ""type"": ""PERSON"", ""start"": 148, ""end"": 165, ""cms"": null}, {""text"": ""seven years"", ""type"": ""DATE"", ""start"": 178, ""end"": 189, ""cms"": null}]"	177
5552	"

Success elsewhere merely exacerbated swimming's shortcomings."	[]	177
5553	While there were plenty of finalists, too few managed to convert and too many of those feted before the Games delivered curiously lacklustre performances.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 104, ""end"": 109, ""cms"": null}]"	177
5554	"

A post-Games review found that coaches and athletes were not handled well in the crucial period between the trials."	[]	177
5555	"An ""insulted, disheartened and saddened"" Adlington was openly critical of the review process."	"[{""text"": ""Adlington"", ""type"": ""ORG"", ""start"": 41, ""end"": 50, ""cms"": null}]"	177
5556	"

""That critical phase was the one when we weren't there,"" says Sparkes, currently in Barcelona for the world championships."	"[{""text"": ""Sparkes"", ""type"": ""PERSON"", ""start"": 64, ""end"": 71, ""cms"": null}, {""text"": ""Barcelona"", ""type"": ""GPE"", ""start"": 86, ""end"": 95, ""cms"": null}]"	177
5557	"""What was missing was some leadership."	[]	177
5558	"That was what caused us to reflect on what sort of leadership we needed for the future and how we could make some changes."""	[]	177
5559	"

So in came Bill Furniss, long time coach of Adlington, and Chris Spice, a performance director at the Rugby Football Union, Great Britain Hockey and British Basketball, as head coach and performance director respectively."	"[{""text"": ""Bill Furniss"", ""type"": ""PERSON"", ""start"": 13, ""end"": 25, ""cms"": null}, {""text"": ""Adlington"", ""type"": ""ORG"", ""start"": 46, ""end"": 55, ""cms"": null}, {""text"": ""Chris Spice"", ""type"": ""PERSON"", ""start"": 61, ""end"": 72, ""cms"": null}, {""text"": ""the Rugby Football Union"", ""type"": ""ORG"", ""start"": 100, ""end"": 124, ""cms"": null}, {""text"": ""Great Britain Hockey"", ""type"": ""ORG"", ""start"": 126, ""end"": 146, ""cms"": null}, {""text"": ""British Basketball"", ""type"": ""ORG"", ""start"": 151, ""end"": 169, ""cms"": null}]"	177
5560	"

""They are working hard to address the issues that we identified post-London,"" Sparkes says."	"[{""text"": ""Sparkes"", ""type"": ""PERSON"", ""start"": 80, ""end"": 87, ""cms"": null}]"	177
5561	"""They have set about it with a much tougher, more challenging regime."	[]	177
5562	We had some great coaches and some great athletes.	[]	177
5563	"It was a leadership problem."""	[]	177
5564	"

The board has promised to be more proactive in monitoring the performance of the swimmers and coaches."	[]	177
5565	But underachievement in London has also led to a £4m funding reduction from UK Sport, which has effectively placed the sport in special measures.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 24, ""end"": 30, ""cms"": null}, {""text"": ""\u00a34m"", ""type"": ""MONEY"", ""start"": 49, ""end"": 52, ""cms"": null}, {""text"": ""UK Sport"", ""type"": ""ORG"", ""start"": 76, ""end"": 84, ""cms"": null}]"	177
5566	It must return to the UK Sport board at the end of the year to show its changes are working.	"[{""text"": ""UK Sport"", ""type"": ""ORG"", ""start"": 22, ""end"": 30, ""cms"": null}, {""text"": ""the end of the year"", ""type"": ""DATE"", ""start"": 40, ""end"": 59, ""cms"": null}]"	177
5567	Sparkes says the changes introduced by Furniss and Spice should start to bear fruit at the European Championships in Berlin next year and the Glasgow Commonwealth Games.	"[{""text"": ""Sparkes"", ""type"": ""PERSON"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""Furniss"", ""type"": ""PERSON"", ""start"": 39, ""end"": 46, ""cms"": null}, {""text"": ""Spice"", ""type"": ""PERSON"", ""start"": 51, ""end"": 56, ""cms"": null}, {""text"": ""the European Championships"", ""type"": ""EVENT"", ""start"": 87, ""end"": 113, ""cms"": null}, {""text"": ""Berlin"", ""type"": ""GPE"", ""start"": 117, ""end"": 123, ""cms"": null}, {""text"": ""next year"", ""type"": ""DATE"", ""start"": 124, ""end"": 133, ""cms"": null}, {""text"": ""the Glasgow Commonwealth Games"", ""type"": ""EVENT"", ""start"": 138, ""end"": 168, ""cms"": null}]"	177
5568	"

""I always think it's rather perverse, that if you underachieve then they take money away and it's harder to achieve"	[]	177
5569	","" Sparkes says."	"[{""text"": ""Sparkes"", ""type"": ""PERSON"", ""start"": 3, ""end"": 10, ""cms"": null}]"	177
5570	"""We are already having to cut back on some of the programmes and cut our training centres in Swansea and Stirling, which were delivering."	"[{""text"": ""Swansea"", ""type"": ""GPE"", ""start"": 93, ""end"": 100, ""cms"": null}, {""text"": ""Stirling"", ""type"": ""GPE"", ""start"": 105, ""end"": 113, ""cms"": null}]"	177
5571	"It's perverse."""	[]	177
5572	"

If the margins are narrow at the elite end, then the same is true in participation terms."	[]	177
5573	Having recovered from the effects of the government's decision to axe Labour's free swimming initiative on value for money grounds (causing a fall in those adults swimming once or more a week from 3.27m in 2005 to 2.89m), the latest Sport England figures showed 100,000 more people swimming now than there were 12 months ago.	"[{""text"": ""Labour"", ""type"": ""ORG"", ""start"": 70, ""end"": 76, ""cms"": null}, {""text"": ""3.27m"", ""type"": ""QUANTITY"", ""start"": 197, ""end"": 202, ""cms"": null}, {""text"": ""2005"", ""type"": ""DATE"", ""start"": 206, ""end"": 210, ""cms"": null}, {""text"": ""2.89m"", ""type"": ""QUANTITY"", ""start"": 214, ""end"": 219, ""cms"": null}, {""text"": ""Sport England"", ""type"": ""ORG"", ""start"": 233, ""end"": 246, ""cms"": null}, {""text"": ""100,000"", ""type"": ""CARDINAL"", ""start"": 262, ""end"": 269, ""cms"": null}, {""text"": ""12 months ago"", ""type"": ""DATE"", ""start"": 311, ""end"": 324, ""cms"": null}]"	177
5574	"

"	[]	177
5575	Sparkes says that swimming pool operators have never been busier, though it is hard to say if that is existing swimmers exercising more frequently or new people coming into the sport.	"[{""text"": ""Sparkes"", ""type"": ""PERSON"", ""start"": 0, ""end"": 7, ""cms"": null}]"	177
5576	Key to progress will be improving on the shaming statistic that only 50% of children learn to swim at school and mitigating the effects of cash-strapped local authorities being forced to consider closing pools.	"[{""text"": ""only 50%"", ""type"": ""PERCENT"", ""start"": 64, ""end"": 72, ""cms"": null}]"	177
5577	"

Female participation by Owen Gibson

"	"[{""text"": ""Owen Gibson"", ""type"": ""PERSON"", ""start"": 26, ""end"": 37, ""cms"": null}]"	177
5578	"By the time Victoria Pendleton reminded the country she had predicted London 2012 would be ""an Olympics for the girls"", the narrative was well set."	"[{""text"": ""Victoria Pendleton"", ""type"": ""PERSON"", ""start"": 12, ""end"": 30, ""cms"": null}, {""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 70, ""end"": 81, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 95, ""end"": 103, ""cms"": null}]"	177
