Rank,Date,Link,Title,Labels,subjectivity_label,subjectivity_text,entities,Is_Money
64,23/11/2012,https://www.theguardian.com/commentisfree/2012/nov/23/london-2012-olympics-best-ever,Was London 2012 the best Olympics ever? | Jacques Rogge,Positive,"subjective,objective","subjective: | Jacques Rogge,objective: Was London 2012 the best Olympics ever?","[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 4, ""end"": 15, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 25, ""end"": 33, ""cms"": null}, {""text"": ""Jacques Rogge"", ""type"": ""PERSON"", ""start"": 42, ""end"": 55, ""cms"": null}]",O
68,27/11/2012,https://www.theguardian.com/uk/2012/nov/27/london-2012-aquatics-centre-transformation,London 2012 Aquatics Centre begins transformation,Positive,objective,objective: London 2012 Aquatics Centre begins transformation,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}]",O
42,4/12/2012,https://www.theguardian.com/business/2012/dec/04/construction-sector-olympic-park-gloom,Olympic glory can't save construction sector from downturn,Negative,objective,objective: Olympic glory can't save construction sector from downturn,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 0, ""end"": 7, ""cms"": null}]",O
208,5/12/2012,https://www.theguardian.com/sport/2012/dec/05/london-2012-olympics-value-for-money,"London 2012 Olympics were good value for money, says spending watchdog",Positive,objective,"objective: London 2012 Olympics were good value for money, says spending watchdog","[{""text"": ""London 2012 Olympics"", ""type"": ""EVENT"", ""start"": 0, ""end"": 20, ""cms"": null}]",O
120,7/12/2012,https://www.theguardian.com/science/video/2012/dec/07/recycled-games-video-olympic-legacy-video,The Recycled Games: a sustainable Olympic legacy - video,Positive,subjective,subjective: The Recycled Games: a sustainable Olympic legacy - video,"[{""text"": ""The Recycled Games"", ""type"": ""EVENT"", ""start"": 0, ""end"": 18, ""cms"": null}]",O
55,27/12/2012,https://www.theguardian.com/sport/2012/dec/27/true-olympic-legacy-white-elephants,Letters: The true Olympic legacy is white elephants on our doorstep,Negative,objective,objective: Letters: The true Olympic legacy is white elephants on our doorstep,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 18, ""end"": 25, ""cms"": null}]",O
163,27/12/2012,https://www.theguardian.com/uk/2012/dec/27/london-2012-fears-sporting-legacy,London 2012: fears over sporting legacy dull the shine from a golden year,Negative,objective,objective: London 2012: fears over sporting legacy dull the shine from a golden year,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 7, ""end"": 11, ""cms"": null}]",O
72,22/01/2013,https://www.theguardian.com/media/2013/jan/22/live-nation-olympic-stadium,Live Nation strikes deal to exclusively host gigs at Olympic Stadium,Positive,objective,objective: Live Nation strikes deal to exclusively host gigs at Olympic Stadium,"[{""text"": ""Live Nation"", ""type"": ""ORG"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""Olympic Stadium"", ""type"": ""FAC"", ""start"": 53, ""end"": 68, ""cms"": null}]",O
56,26/01/2013,https://www.theguardian.com/politics/2013/jan/26/poll-olympic-legacy-sport,First poll on Olympic legacy finds 65% think coalition has failed to boost sport,Negative,objective,objective: First poll on Olympic legacy finds 65% think coalition has failed to boost sport,"[{""text"": ""First"", ""type"": ""ORDINAL"", ""start"": 0, ""end"": 5, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 14, ""end"": 21, ""cms"": null}, {""text"": ""65%"", ""type"": ""PERCENT"", ""start"": 35, ""end"": 38, ""cms"": null}]",O
155,26/01/2013,https://www.theguardian.com/uk/2013/jan/26/fury-lost-london-2012-games-legacy,Fury over lost London 2012 Games legacy as school sport funds dry up,Negative,objective,objective: Fury over lost London 2012 Games legacy as school sport funds dry up,"[{""text"": ""London 2012 Games"", ""type"": ""EVENT"", ""start"": 15, ""end"": 32, ""cms"": null}]",O
152,26/01/2013,https://www.theguardian.com/education/2013/jan/26/london-olympics-legacy-schools,"After all the promises, where is the legacy of London 2012?",Neutral,objective,"objective: After all the promises, where is the legacy of London 2012?","[{""text"": ""London"", ""type"": ""GPE"", ""start"": 47, ""end"": 53, ""cms"": null}]",O
36,27/01/2013,https://www.theguardian.com/commentisfree/2013/jan/27/olympic-legacy-failed-jobs-london,The Olympic legacy has failed to bring jobs to London's East End | Rushanara Ali,Negative,objective,objective: The Olympic legacy has failed to bring jobs to London's East End | Rushanara Ali,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 47, ""end"": 53, ""cms"": null}, {""text"": ""East End"", ""type"": ""LOC"", ""start"": 56, ""end"": 64, ""cms"": null}, {""text"": ""Rushanara Ali"", ""type"": ""PERSON"", ""start"": 67, ""end"": 80, ""cms"": null}]",O
193,12/2/2013,https://www.theguardian.com/uk/2013/feb/12/london-2012-legacy-olympics,London 2012's legacy: diggers and a potential white elephant in the stadium,Negative,objective,objective: London 2012's legacy: diggers and a potential white elephant in the stadium,"[{""text"": ""London 2012's"", ""type"": ""EVENT"", ""start"": 0, ""end"": 13, ""cms"": null}]",O
119,13/03/2013,https://www.theguardian.com/education/2013/mar/13/teachers-sport-policy-olympic-legacy,Teachers fear new school sport policy may fail to deliver Olympic legacy,Negative,objective,objective: Teachers fear new school sport policy may fail to deliver Olympic legacy,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 58, ""end"": 65, ""cms"": null}]",O
65,25/03/2013,https://www.theguardian.com/society/2013/mar/25/sports-and-leisure-cuts-olympic-legacy,Sports and leisure cuts put Olympic legacy at risk,Negative,objective,objective: Sports and leisure cuts put Olympic legacy at risk,"[{""text"": ""Olympic"", ""type"": ""FAC"", ""start"": 28, ""end"": 35, ""cms"": null}]",O
124,18/04/2013,https://www.theguardian.com/p/3f8nb/tf,London 2012 Olympic Park regenerated before opening to public - timelapse video,Positive,objective,objective: London 2012 Olympic Park regenerated before opening to public - timelapse video,"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""Olympic Park"", ""type"": ""FAC"", ""start"": 12, ""end"": 24, ""cms"": null}]",O
180,18/04/2013,https://www.theguardian.com/uk/2013/apr/19/legacy-london-2012-fizzling-out,MPs warn legacy of London 2012 volunteers is 'fizzling out',Negative,objective,objective: MPs warn legacy of London 2012 volunteers is 'fizzling out',"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 19, ""end"": 30, ""cms"": null}]",O
189,25/04/2013,https://www.theguardian.com/sport/video/2013/apr/25/mo-farah-returns-to-olympic-stadium-video,Mo Farah returns to Olympic stadium – video,Positive,objective,objective: Mo Farah returns to Olympic stadium – video,"[{""text"": ""Mo Farah"", ""type"": ""PERSON"", ""start"": 0, ""end"": 8, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""FAC"", ""start"": 20, ""end"": 27, ""cms"": null}]",O
186,5/7/2013,https://www.theguardian.com/sport/2013/jul/05/legacy-olympics-photos-stories,The legacy of the London Olympics 2012: share your photos and stories,Positive,objective,objective: The legacy of the London Olympics 2012: share your photos and stories,"[{""text"": ""the London Olympics 2012"", ""type"": ""EVENT"", ""start"": 14, ""end"": 38, ""cms"": null}]",O
113,9/7/2013,https://www.theguardian.com/local-government-network/2013/jul/09/london-olympic-regeneration-benefit-capital,London's Olympic regeneration: how can we ensure all of London benefits?,Positive,objective,objective: London's Olympic regeneration: how can we ensure all of London benefits?,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 56, ""end"": 62, ""cms"": null}]",O
165,18/07/2013,https://www.theguardian.com/sport/2013/jul/19/lord-coe-quits-ambassador-olympic-legacy,Lord Coe: I'm quitting to make sure Olympic legacy is delivered,Positive,objective,objective: Lord Coe: I'm quitting to make sure Olympic legacy is delivered,"[{""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 5, ""end"": 8, ""cms"": null}]",O
157,19/07/2013,https://www.theguardian.com/commentisfree/2013/jul/19/london-2012-olympic-legacy-10bn,London 2012 added up to more than pounds and pence | Zoe Williams,Neutral,objective,objective: London 2012 added up to more than pounds and pence | Zoe Williams,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 7, ""end"": 11, ""cms"": null}, {""text"": ""more than pounds"", ""type"": ""MONEY"", ""start"": 24, ""end"": 40, ""cms"": null}, {""text"": ""Zoe Williams"", ""type"": ""PERSON"", ""start"": 53, ""end"": 65, ""cms"": null}]",Money
89,20/07/2013,https://www.theguardian.com/sport/2013/jul/20/anniversary-games-london-2012-olympics,Anniversary Games set to celebrate London 2012 Olympics in style,Positive,objective,objective: Anniversary Games set to celebrate London 2012 Olympics in style,"[{""text"": ""Anniversary Games"", ""type"": ""EVENT"", ""start"": 0, ""end"": 17, ""cms"": null}, {""text"": ""London 2012 Olympics"", ""type"": ""EVENT"", ""start"": 35, ""end"": 55, ""cms"": null}]",O
14,21/07/2013,https://www.theguardian.com/artanddesign/2013/jul/21/london-2012-olympics-architecture-legacy,London's Olympics legacy faces early disqualification,Negative,objective,objective: London's Olympics legacy faces early disqualification,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 9, ""end"": 17, ""cms"": null}]",O
177,23/07/2013,https://www.theguardian.com/sport/2013/jul/23/london-2012-legacy-swimming-cycling-athletics,London 2012 was one year ago but the jury is still out on its legacy,Negative,objective,objective: London 2012 was one year ago but the jury is still out on its legacy,"[{""text"": ""London 2012"", ""type"": ""DATE"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""one year ago"", ""type"": ""DATE"", ""start"": 16, ""end"": 28, ""cms"": null}]",O
194,23/07/2013,https://www.theguardian.com/sport/2013/jul/23/christine-ohuruogu-2012-olympics-legacy,Christine Ohuruogu goes on the school run to cement Olympic legacy,Positive,objective,objective: Christine Ohuruogu goes on the school run to cement Olympic legacy,"[{""text"": ""Christine Ohuruogu"", ""type"": ""PERSON"", ""start"": 0, ""end"": 18, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 52, ""end"": 59, ""cms"": null}]",O
182,23/07/2013,https://www.theguardian.com/uk-news/2013/jul/23/olympic-legacy-job-in-progress,Letters: Olympic legacy is a job in progress,Positive,objective,objective: Letters: Olympic legacy is a job in progress,[],O
196,23/07/2013,https://www.theguardian.com/sport/2013/jul/23/london-olympics-2012-legacy,London Olympics legacy hit by 'barmy lack of joined-up thinking',Negative,objective,objective: London Olympics legacy hit by 'barmy lack of joined-up thinking',"[{""text"": ""London Olympics"", ""type"": ""EVENT"", ""start"": 0, ""end"": 15, ""cms"": null}]",O
135,24/07/2013,https://www.theguardian.com/football/2013/jul/24/west-ham-debt-olympic-stadium,West Ham United must pay £70m bank debt before Olympic Stadium move,Negative,objective,objective: West Ham United must pay £70m bank debt before Olympic Stadium move,"[{""text"": ""West Ham United"", ""type"": ""ORG"", ""start"": 0, ""end"": 15, ""cms"": null}, {""text"": ""70"", ""type"": ""MONEY"", ""start"": 26, ""end"": 28, ""cms"": null}, {""text"": ""m"", ""type"": ""MONEY"", ""start"": 28, ""end"": 29, ""cms"": null}, {""text"": ""Olympic Stadium"", ""type"": ""FAC"", ""start"": 47, ""end"": 62, ""cms"": null}]",Money
149,25/07/2013,https://www.theguardian.com/uk-news/guardianwitness-blog/2013/jul/25/legacy-olympics-your-stories,London 2012: what has the legacy of the Olympic Games been for you?,Neutral,objective,objective: London 2012: what has the legacy of the Olympic Games been for you?,"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""the Olympic Games"", ""type"": ""EVENT"", ""start"": 36, ""end"": 53, ""cms"": null}]",O
175,25/07/2013,https://www.theguardian.com/commentisfree/2013/jul/25/olympic-legacy-running-on-empty,Olympic legacy: running on empty | Editorial,Negative,subjective,subjective: Olympic legacy: running on empty | Editorial,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 0, ""end"": 7, ""cms"": null}]",O
178,25/07/2013,https://www.theguardian.com/uk-news/2013/jul/25/boris-johnson-usain-bolt-london-olympics,Boris Johnson trumpets Olympic legacy as Usain Bolt returns to London,Positive,objective,objective: Boris Johnson trumpets Olympic legacy as Usain Bolt returns to London,"[{""text"": ""Boris Johnson"", ""type"": ""PERSON"", ""start"": 0, ""end"": 13, ""cms"": null}, {""text"": ""Usain Bolt"", ""type"": ""PERSON"", ""start"": 41, ""end"": 51, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 63, ""end"": 69, ""cms"": null}]",O
145,26/07/2013,https://www.theguardian.com/sport/video/2013/jul/26/anniversary-games-london-2012-olympics-video,Anniversary Games marks one year since London 2012 Olympics - video,Positive,objective,objective: Anniversary Games marks one year since London 2012 Olympics - video,"[{""text"": ""Anniversary Games"", ""type"": ""EVENT"", ""start"": 0, ""end"": 17, ""cms"": null}, {""text"": ""one year"", ""type"": ""DATE"", ""start"": 24, ""end"": 32, ""cms"": null}, {""text"": ""London 2012 Olympics"", ""type"": ""EVENT"", ""start"": 39, ""end"": 59, ""cms"": null}]",O
18,26/07/2013,https://www.theguardian.com/uk-news/2013/jul/26/one-year-on-olympic-legacy,"One year on, what legacy has the London Olympic Games left us?",Neutral,objective,"objective: One year on, what legacy has the London Olympic Games left us?","[{""text"": ""One year on"", ""type"": ""DATE"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""the London Olympic Games"", ""type"": ""EVENT"", ""start"": 29, ""end"": 53, ""cms"": null}]",O
176,26/07/2013,https://www.theguardian.com/commentisfree/2013/jul/26/olympic-legacy-public-funding-works,The Olympic legacy is that it proved public funding works | Andrew Simms,Positive,subjective,subjective: The Olympic legacy is that it proved public funding works | Andrew Simms,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 4, ""end"": 11, ""cms"": null}, {""text"": ""Andrew Simms"", ""type"": ""PERSON"", ""start"": 60, ""end"": 72, ""cms"": null}]",O
202,29/07/2013,https://www.theguardian.com/society/davehillblog/2013/jul/29/east-london-regeneration-olympic-park,London Olympics: the long distance East End legacy,Positive,objective,objective: London Olympics: the long distance East End legacy,"[{""text"": ""London Olympics"", ""type"": ""EVENT"", ""start"": 0, ""end"": 15, ""cms"": null}, {""text"": ""East End"", ""type"": ""LOC"", ""start"": 35, ""end"": 43, ""cms"": null}]",O
150,6/8/2013,https://www.theguardian.com/artanddesign/2013/aug/06/olympic-legacy-street-art-graffiti-fury,Olympic legacy murals met with outrage by London street artists,Negative,objective,objective: Olympic legacy murals met with outrage by London street artists,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 42, ""end"": 48, ""cms"": null}]",O
147,6/11/2013,https://www.theguardian.com/sport/2013/nov/06/london-2012-olympic-debbie-jevans-legacy,London 2012 Olympic organiser says 'we missed a legacy trick',Negative,objective,objective: London 2012 Olympic organiser says 'we missed a legacy trick',"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 12, ""end"": 19, ""cms"": null}]",O
192,21/11/2013,https://www.theguardian.com/football/video/2013/nov/21/olympic-stadium-west-ham-united-video,Work begins on turning Olympic Stadium into West Ham United's new home – video,Positive,objective,objective: Work begins on turning Olympic Stadium into West Ham United's new home – video,"[{""text"": ""Olympic Stadium"", ""type"": ""FAC"", ""start"": 23, ""end"": 38, ""cms"": null}, {""text"": ""West Ham United's"", ""type"": ""ORG"", ""start"": 44, ""end"": 61, ""cms"": null}]",O
168,22/11/2013,https://www.theguardian.com/artanddesign/2013/nov/22/chobham-academy-olympic-legacy-school,Chobham Academy: the school with an Olympic playground,Positive,objective,objective: Chobham Academy: the school with an Olympic playground,"[{""text"": ""Chobham Academy"", ""type"": ""ORG"", ""start"": 0, ""end"": 15, ""cms"": null}]",O
191,26/11/2013,https://www.theguardian.com/sport/2013/nov/26/olympic-village-residents-homes-stratford,Residents start making homes in Olympic village,Positive,objective,objective: Residents start making homes in Olympic village,"[{""text"": ""Olympic"", ""type"": ""FAC"", ""start"": 32, ""end"": 39, ""cms"": null}]",O
91,27/11/2013,https://www.theguardian.com/uk-news/video/2013/nov/27/london-olympic-village-stratford-first-residents-video,London's Olympic village: first residents move in - video,Positive,objective,objective: London's Olympic village: first residents move in - video,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 26, ""end"": 31, ""cms"": null}]",O
19,28/11/2013,https://www.theguardian.com/uk-news/davehillblog/2013/nov/28/is-east-london-gaining-olympics-legacy,Is East London gaining from the Olympic legacy?,Neutral,objective,objective: Is East London gaining from the Olympic legacy?,"[{""text"": ""East London"", ""type"": ""GPE"", ""start"": 3, ""end"": 14, ""cms"": null}]",O
32,12/12/2013,https://www.theguardian.com/sport/2013/dec/12/london-2012-olympic-legacy-young-people-shun-sport,London 2012 Olympic Games legacy questioned as young people shun sport,Negative,objective,objective: London 2012 Olympic Games legacy questioned as young people shun sport,"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""Olympic Games"", ""type"": ""EVENT"", ""start"": 12, ""end"": 25, ""cms"": null}]",O
47,18/12/2013,https://www.theguardian.com/uk-news/2013/dec/18/olympics-fail-create-healthier-active-health-survey-of-england,"Olympics fail to create healthier and more active population, says survey",Negative,objective,"objective: Olympics fail to create healthier and more active population, says survey","[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 0, ""end"": 8, ""cms"": null}]",O
69,15/01/2014,https://www.theguardian.com/uk-news/2014/jan/15/london-olympic-games-2012-land-parkland,London Olympic Games 2012 land will be public parkland by spring,Positive,objective,objective: London Olympic Games 2012 land will be public parkland by spring,"[{""text"": ""London Olympic Games"", ""type"": ""EVENT"", ""start"": 0, ""end"": 20, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 21, ""end"": 25, ""cms"": null}]",O
140,25/02/2014,https://www.theguardian.com/sport/2014/feb/25/london-aquatics-centre-open-to-public,London Aquatics Centre ready to open its facilities to general public,Positive,objective,objective: London Aquatics Centre ready to open its facilities to general public,"[{""text"": ""London Aquatics Centre"", ""type"": ""ORG"", ""start"": 0, ""end"": 22, ""cms"": null}]",O
181,2/3/2014,https://www.theguardian.com/uk-news/2014/mar/02/london-aquatics-centre-2012-legacy,London Aquatics Centre: Take a Daley dive or Adlington dip at £3.50 off-peak,Neutral,objective,objective: London Aquatics Centre: Take a Daley dive or Adlington dip at £3.50 off-peak,"[{""text"": ""London Aquatics Centre"", ""type"": ""FAC"", ""start"": 0, ""end"": 22, ""cms"": null}, {""text"": ""Daley"", ""type"": ""GPE"", ""start"": 31, ""end"": 36, ""cms"": null}, {""text"": ""Adlington"", ""type"": ""GPE"", ""start"": 45, ""end"": 54, ""cms"": null}, {""text"": ""3.50"", ""type"": ""MONEY"", ""start"": 63, ""end"": 67, ""cms"": null}]",Money
169,28/03/2014,https://www.theguardian.com/lifeandstyle/2014/mar/28/london-olympic-velodrome-open-cycling-public,London's Olympic velodrome set to welcome cycling public,Positive,objective,objective: London's Olympic velodrome set to welcome cycling public,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""Olympic velodrome"", ""type"": ""FAC"", ""start"": 9, ""end"": 26, ""cms"": null}]",O
153,2/4/2014,https://www.theguardian.com/uk-news/2014/apr/02/london-olympic-park-open-public,London's £12bn Olympic park opens up to the public,Positive,objective,objective: London's £12bn Olympic park opens up to the public,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}]",O
172,5/4/2014,https://www.theguardian.com/artanddesign/gallery/2014/apr/06/posters-olympic-legacy,Your Ad Here - in pictures,Neutral,subjective,subjective: Your Ad Here - in pictures,"[{""text"": ""Your Ad Here"", ""type"": ""WORK_OF_ART"", ""start"": 0, ""end"": 12, ""cms"": null}]",O
188,8/4/2014,https://www.theguardian.com/travel/2014/apr/08/queen-elizabeth-olympic-park-london,The Queen Elizabeth Olympic Park: a visitor's guide,Neutral,objective,objective: The Queen Elizabeth Olympic Park: a visitor's guide,"[{""text"": ""The Queen Elizabeth Olympic Park"", ""type"": ""FAC"", ""start"": 0, ""end"": 32, ""cms"": null}]",O
170,11/4/2014,https://www.theguardian.com/sport/blog/2014/apr/11/olympic-park-legacy-glory-london-2012,Olympic Park basks in legacy afterglow but where are the signs of glory? | Richard Williams,Positive,objective,objective: Olympic Park basks in legacy afterglow but where are the signs of glory? | Richard Williams,"[{""text"": ""Olympic Park"", ""type"": ""FAC"", ""start"": 0, ""end"": 12, ""cms"": null}, {""text"": ""Richard Williams"", ""type"": ""PERSON"", ""start"": 75, ""end"": 91, ""cms"": null}]",O
107,11/8/2014,https://www.theguardian.com/cities/2014/aug/11/stratford-legacy-share-your-experiences-olympics-regeneration,Stratford's Olympics legacy: boon or bust? Share your experiences,Neutral,"subjective,objective","subjective: Share your experiences,objective: Stratford's Olympics legacy: boon or bust?","[{""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 0, ""end"": 9, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 12, ""end"": 20, ""cms"": null}]",O
38,15/08/2014,https://www.theguardian.com/cities/2014/aug/15/stratford-regeneration-your-stories-olympic-legacy,"This is east London, not Park Lane': Stratford's regeneration, in your words",Neutral,objective,"objective: This is east London, not Park Lane': Stratford's regeneration, in your words","[{""text"": ""London"", ""type"": ""GPE"", ""start"": 13, ""end"": 19, ""cms"": null}, {""text"": ""Park Lane"", ""type"": ""FAC"", ""start"": 25, ""end"": 34, ""cms"": null}, {""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 37, ""end"": 46, ""cms"": null}]",O
13,25/03/2015,https://www.theguardian.com/uk-news/blog/2015/mar/25/olympic-legacy-london-2012-idle-boasts,Golden promises of London 2012’s legacy turn out to be idle boasts | Owen Gibson,Negative,subjective,subjective: Golden promises of London 2012’s legacy turn out to be idle boasts | Owen Gibson,"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 19, ""end"": 30, ""cms"": null}, {""text"": ""Owen Gibson"", ""type"": ""PERSON"", ""start"": 69, ""end"": 80, ""cms"": null}]",O
158,19/04/2015,https://www.theguardian.com/artanddesign/2015/apr/19/what-will-boris-johnson-legacy-london,What will Boris Johnson’s legacy to London be?,Neutral,objective,objective: What will Boris Johnson’s legacy to London be?,"[{""text"": ""Boris Johnson\u2019s"", ""type"": ""PERSON"", ""start"": 10, ""end"": 25, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 36, ""end"": 42, ""cms"": null}]",O
118,11/6/2015,https://www.theguardian.com/sport/2015/jun/11/olympic-legacy-sport-participation-plummets,Olympic legacy ends in lethargy as sporting participation plummets,Negative,objective,objective: Olympic legacy ends in lethargy as sporting participation plummets,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 0, ""end"": 7, ""cms"": null}]",O
11,15/06/2015,https://www.theguardian.com/commentisfree/2015/jun/15/britain-olympic-legacy-london-2012,Britain’s Olympic legacy is a sedentary nation | David Conn,Negative,objective,objective: Britain’s Olympic legacy is a sedentary nation | David Conn,"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""David Conn"", ""type"": ""PERSON"", ""start"": 49, ""end"": 59, ""cms"": null}]",O
104,19/06/2015,https://www.theguardian.com/sport/2015/jun/19/olympic-stadium-cost-rises-west-ham,Olympic Stadium cost rises to £701m from initial £280m estimate,Negative,subjective,subjective: Olympic Stadium cost rises to £701m from initial £280m estimate,"[{""text"": ""Olympic Stadium"", ""type"": ""FAC"", ""start"": 0, ""end"": 15, ""cms"": null}, {""text"": ""701"", ""type"": ""MONEY"", ""start"": 31, ""end"": 34, ""cms"": null}, {""text"": ""m"", ""type"": ""MONEY"", ""start"": 34, ""end"": 35, ""cms"": null}, {""text"": ""280"", ""type"": ""MONEY"", ""start"": 50, ""end"": 53, ""cms"": null}, {""text"": ""m"", ""type"": ""MONEY"", ""start"": 53, ""end"": 54, ""cms"": null}]",Money
16,5/7/2015,https://www.theguardian.com/news/datablog/2015/jul/05/olympic-legacy-failure-sports-participation-figures,Olympic legacy failure: sports participation figures,Negative,objective,objective: Olympic legacy failure: sports participation figures,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 0, ""end"": 7, ""cms"": null}]",O
8,5/7/2015,https://www.theguardian.com/sport/blog/2015/jul/05/olympic-legacy-failure-london-2012-message-millstone,Olympic legacy failure: inspiring London 2012 message has become a millstone,Negative,subjective,subjective: Olympic legacy failure: inspiring London 2012 message has become a millstone,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 34, ""end"": 45, ""cms"": null}]",O
66,5/7/2015,https://www.theguardian.com/sport/2015/jul/05/olympic-legacy-failure-school-sport-postcode-lottery-michael-gove,Olympic legacy failure: access to school sport is now a postcode lottery,Negative,objective,objective: Olympic legacy failure: access to school sport is now a postcode lottery,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 0, ""end"": 7, ""cms"": null}]",O
37,5/7/2015,https://www.theguardian.com/sport/2015/jul/05/olympic-legacy-failure-tessa-jowell-coalition-government,Olympic legacy failure: Tessa Jowell attacks ‘wicked’ coalition government,Negative,objective,objective: Olympic legacy failure: Tessa Jowell attacks ‘wicked’ coalition government,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""Tessa Jowell"", ""type"": ""PERSON"", ""start"": 24, ""end"": 36, ""cms"": null}]",O
25,5/7/2015,https://www.theguardian.com/commentisfree/2015/jul/05/the-guardian-view-on-the-olympic-legacy-running-out-of-steam,The Guardian view on the Olympic legacy: running out of steam | Editorial,Negative,objective,objective: The Guardian view on the Olympic legacy: running out of steam | Editorial,"[{""text"": ""Guardian"", ""type"": ""ORG"", ""start"": 4, ""end"": 12, ""cms"": null}]",O
27,5/7/2015,https://www.theguardian.com/sport/2015/jul/05/olympic-legacy-failure-sporting-numbers-plummet,Olympic legacy failure: sporting numbers plummet amid confusion and blame,Negative,objective,objective: Olympic legacy failure: sporting numbers plummet amid confusion and blame,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 0, ""end"": 7, ""cms"": null}]",O
44,5/7/2015,https://www.theguardian.com/sport/2015/jul/05/olympic-legacy-failure-sports-centres-council-cuts,Olympic legacy failure: sports centres under assault by thousand council cuts,Negative,objective,objective: Olympic legacy failure: sports centres under assault by thousand council cuts,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""thousand"", ""type"": ""CARDINAL"", ""start"": 56, ""end"": 64, ""cms"": null}]",O
43,8/7/2015,https://www.theguardian.com/uk-news/davehillblog/2015/jul/08/whats-happened-to-affordable-housing-on-londons-olympic-park,What's happened to 'affordable' housing on London's Olympic park?,Neutral,objective,objective: What's happened to 'affordable' housing on London's Olympic park?,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 43, ""end"": 49, ""cms"": null}]",O
